0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
1.8358041321241485,-0.8865695289907599,-0.9203644590998661,-0.7944404497794681,-1.3176710641495484,-0.28994531590172956,-1.057065124515651,0.3433408710684968,-0.4379569664570733,-0.40622726455376895,-0.90347005475419,-0.23375000199160084,-0.7734911447227506,-1.1408760266722897,-0.36733044603254533,-0.7721231329305047,-0.899168731017285,-0.36337021024310634,-0.8890591796500453,-1.0789423445227868,-0.465943429003705,-1.087062661275212,-0.9983252890385002,-0.06822070158447796,-0.35497290570762297,1.537225494540486,-0.22290732779946737,-0.4238315973429506,-0.6302085644459857,-0.24465886299487832,-0.9772747037924926,0.45902336714954706,0.41017305591916337,0.35229712583263084,-0.45368207651867337,-1.3248125892506086,-0.4118135048377707,0.17326738452427495,0.36293440519916553,-0.12651451071291292,3
0.23996862793675577,0.15606975311162732,-0.7560376814283871,0.5202691653552123,0.6848693017329571,-1.5724162505543227,-0.2046167279697384,0.21702655115369496,-0.9498705913396782,-0.9289535630911397,-0.3165381802311363,-0.4742010808504382,-0.743731179210511,0.45629591023910365,-0.40550938451714535,-0.8872783964559458,-0.2483759636543456,-0.6324902129905009,-0.5941169283690316,-0.8931347034986843,-0.5258114835344596,-0.37873228701090045,0.08085353524665095,0.1839622667907402,-0.6613258279391325,0.3123172529631707,-0.17819143933086146,-0.8968378003676927,-0.5982661930161213,-0.13244212822718243,-0.5819965926350716,1.2437647876262967,0.20217027141652785,0.862275592212099,-1.03679544681416,-0.5406124656659768,-1.4119645805693852,-1.2617210013448643,-0.4219632152351217,-1.05260290240622,3
0.7175195245097713,0.5750304649356577,-1.7650741897302076,0.07876314798533318,0.2569749328871393,-1.318661791478249,-0.7925949191329773,-0.11638778164354914,-0.7464515358682505,-1.0153123997767821,-0.4166222157587783,-0.20637093319632235,-0.855788682846422,0.17186740532798586,-0.3230274694353247,-0.669613152583781,-0.33891832286584067,0.20246956405655242,-0.7421822961513408,-0.3325243213579146,-0.2903422820775862,-0.9507050556102237,0.012549661436266794,0.35990944680066844,-0.5788315518066415,0.08305255653812174,0.37900044768152213,-1.0662013548222846,-0.3795533592499226,0.2931117262988792,-0.38054759063455595,0.7261886337526153,-0.18916623158777535,0.07352910487992721,-0.6655760089579607,-0.6967407497499299,-0.40019962903554196,-0.8403906337389627,-0.25430133181075676,-0.8702851093112446,3
0.7553170486989144,0.24031652319720323,-1.1306981493666726,-0.09081163541126733,0.04320857178291851,-1.076883971961994,-0.5192859141588472,-0.3550517959301302,-0.8453426057680522,-0.8640475977362684,-0.1691581070550092,-0.46888259470263266,-0.927795033055432,0.4561057921577203,-0.2935051996775904,-0.7434154333935306,-0.5476703479734437,-0.20503886943196153,-0.745309487746351,-0.664152271257632,-0.4402989992699358,-0.5860945567931303,-1.1821927529548346,0.1491964210105765,-0.36853971276979763,0.5760703709537607,0.4806975132681403,-0.6589759214192298,-0.40346990321203496,-0.4010109679473524,-0.6253101600366074,0.15235720833375088,-0.8221333710976604,-0.3587094781537728,-0.4244502992509601,0.06144924652869772,-0.35476471314988445,-0.5794219655027073,0.40856787721331744,-0.7073243406984843,3
0.8529678965345742,-0.17863419911983672,-0.9879557656914909,0.5104205025599783,-0.16654667433564976,-0.027912716337311603,-0.970867642266842,-0.739010267924838,-0.7273529844087209,-0.627844690038243,-0.23990329951339312,-0.7598709348862615,-1.1824618540335385,0.06755224156385187,-0.2752756675455928,-0.5573160952843479,-0.46345207209010886,-0.27611539995120404,-0.4490432412282799,-0.1895825541742434,-0.5044346408546564,-0.5859977228192716,-0.7405157692368253,0.1892279963165365,-0.3033710607069798,-0.14865030364017673,-0.5887783642344259,-0.46321554414460014,-0.18397656963640227,-0.3656932918598895,-0.8008370122872409,-0.5274063664655415,-0.8698173908566376,-0.40096806634384663,-0.35907254752215945,0.027011236226058315,-0.09366810449528663,0.4004180705476047,1.8495382186811882,0.7580086782859997,3
0.9110352505423253,0.001255002591532523,-1.120436110647905,0.7022033937280309,0.08660931131326415,-0.7356718953227391,-0.7757992710259819,-0.16842239408744025,-0.7607712643488557,-0.5328698239717199,-0.13593547816993784,-0.5746572585693674,-1.1812276766737424,0.210299347242163,-0.35099116818412823,-0.94148828838933,-0.34272787270883903,-0.3404487568966969,-0.8998865457707804,-0.498851757287421,-0.5432231053178064,-0.8565815107913155,-1.2911672975554545,0.29223000440090147,-0.16151994656620522,0.09349347945717948,-0.22365244292357978,-0.17258808175072138,-0.14330310338121552,0.1244979470620112,-0.38400919909779613,0.23773098944324092,-0.756206661591871,-0.3507251166227543,-0.8544120547322462,-0.4006632383680243,-0.873608125564538,-1.0907283455635568,0.14480627228030016,-0.3708976727565145,3
0.9103700392280216,0.06771624412593198,-1.3411925322530953,-0.04995330729742212,-0.4968009692173345,-1.0368035173137486,-0.8538761548852218,-0.3705437734861266,-0.9650798730256372,-0.544952725470892,-0.4035434167029909,-0.8099611080585227,-1.1505292426971137,-0.03371793603960704,-0.7550290501770258,-1.0234956369521255,-0.4286839326048079,0.00048267858566725585,-0.7178382241720134,-0.5865321053320397,-0.6743519710037688,-1.26914373234904,-1.177852574927691,0.4920093021054082,-0.3603986158007909,-0.39951737636749746,-1.141408821212291,-0.9005921637723487,-0.9756731806269199,-0.3211817011095028,-0.8677359622999519,0.268122125748044,-0.22645077472571626,1.0309654779225657,0.5681692644861146,1.5226653377843142,0.8418684510511973,1.0352679544711776,2.104749147122767,1.488517363554191,3
0.6647577639489524,-0.9430768840136006,-0.47903587109929646,0.8116344062058559,-0.7622048126575433,0.33502033749259813,-0.2889129264368081,-0.7725164571946501,-0.3880373591062011,-0.4491086595888357,0.0017013589197983658,-0.43945246666972926,-0.4576886077207195,-0.05899759231175627,0.00681490630993588,0.018481677710049736,-0.5842218313518597,0.21840162308355682,-0.09762833534079797,-1.1465452375473018,-0.44553615898044485,-0.3660786996078248,-0.8020457994613338,-0.14170563865726912,0.4760752036260568,1.1369740479574755,-1.2926331254621162,0.20039378691763066,-0.3266726163494717,-0.31066452247852355,-1.1981025850193636,-0.747943469969868,-1.2856664590850684,-0.8996344796058529,-1.4175729683664906,-1.4339748435852557,-1.3363179914913847,-1.7579770260786232,-1.1099497329137868,-0.5677378416753335,2
0.006874237196542179,-1.3156903580693489,0.30251746757902,0.10593754046389392,-0.15110410754726067,0.14279876720895487,-0.19961866320563226,-0.5025820640497916,-0.36115521709982445,-0.4888703190513194,-0.6340757577957566,-0.4443649324214398,-0.2438177662061507,-0.27476414646416675,-0.22116250570191434,0.7314175990567946,0.2523377224779541,0.15580321271237665,0.36920311236620285,-0.007685450526475424,-0.14462358230762254,-0.1678297364034551,-0.21740725364007063,0.011450863813058992,0.3150518124528446,0.9102370913293324,0.030389386812713446,0.4121098354945662,-0.3688665157053646,-0.1354640898212139,-1.2217902112720804,-1.2601694733674147,-0.9205693306828998,-0.5792495583714318,-0.8261605407509903,-0.4156764643738969,-0.49255643887617995,-1.0660278652206958,-0.8067953530031434,-1.1765059334415056,2
0.06750746376327695,-1.0583665728354716,0.8253733606178654,0.0665088330670175,-0.08356537026521191,0.13535919516839492,-0.25720013676643966,-0.4799487968802362,-0.23920171548555208,-0.3966721273654588,-0.3808251870701933,-0.08012494534931135,-0.14887225508155116,-0.2058886092429433,0.06049880872747107,0.4485040427847727,-0.09807763712130932,0.13842888231266864,0.09016569162422831,-0.4112994120787788,-0.1601089538051886,-0.4126303260502364,-0.10137430585942919,0.2703732320493406,-0.06066832594268502,0.7636925817051532,-0.3849893777896836,-0.03774281793120881,-0.6112222538293475,-0.15260640165857547,-1.0522038113555683,-0.9698298320776364,-1.680317244669876,-1.2739694455004589,-1.1879401510817136,-1.0710910850000452,-0.8599315589560429,-1.2047292194550057,-0.8923132426512522,-0.8702472673122037,2
0.22652596687021118,-0.23593295968990627,-0.35169875134853806,0.7168949491436336,-0.6059006841707677,-0.4973909246155268,-0.44401155398954356,-0.8889463829063697,-0.7969886640117427,-0.40873486108819457,-0.5646694942122752,-0.7065673156176903,-0.05847839005988031,-0.017795728180305337,-0.7214503733927724,1.9013453552301811,-0.6138524899471618,-0.21307888646016807,0.02313587400662854,-1.6410023624050802,-0.17144257116648168,-0.2672573237142895,-0.9106573741268591,-0.008529040141449963,0.6220074682863395,-0.05876706982285873,-1.2948111781087839,-0.002957488645885718,-0.8001915689646656,-0.8201213075614104,-0.04489429432362595,-1.7446102765532374,-1.2666637308881497,-1.1991531606689745,-0.7830163268470924,-0.8122365351789468,-0.3576902890218051,-1.3087697351593959,-0.6744173362273537,-0.48982389621459643,2
-1.2234029005397336,-2.1011438678633847,0.24794804768606407,-0.7026949783099035,-0.5880436693541375,-0.4165865261747967,-0.5395044065938662,-1.1335540317707955,-0.33469187512620857,-0.34357329790346086,-0.8472730422394007,-0.21591198912562273,-0.319106411103539,-0.2967265833545,-0.1202241372055533,0.5422577134614132,0.06289825176822034,0.20742527204965006,0.20744018687125984,-0.7023687283842741,0.33899485668056234,-0.3417924315546403,0.9416798067921615,1.0748513777418574,1.8073549372458018,1.321008472468778,2.1702523284237976,0.9748143435262174,-0.043543249549095144,-0.09713184907198624,-0.009037739516556668,0.33285336427147,0.3082935744022223,0.6484611524569823,-0.4399866342150496,1.8509630971273887,-0.009767269807983165,0.8694068850593867,-0.5396139417779633,1.716621075360199,2
-0.43342361849540817,-1.1910886085600545,0.2676810801473774,0.6828880900381096,-0.724455759482784,-0.48999003883130726,0.04851954424595017,-0.6364593060628545,-0.6998403333247661,-0.38555738363148456,-0.7638273152209079,-0.6447421368888456,0.07461110021752689,-0.28624052355702895,-0.36202843026593556,0.6496574786408161,-0.3639308832086278,-0.2722989783935454,0.20992134739512702,-0.7288219713227476,0.2627674590602052,0.21618352408993985,0.36864083769993156,-0.5010891239664385,0.3983429818433032,0.04744911566079681,-0.2788618812115642,-0.0899511876922424,-0.4424234966117707,-0.38015807159823495,-0.6884406093938795,-1.0069403157405632,-0.726737817733455,-0.7620949065821457,-1.0606202764111756,-0.8046931956813215,-0.8697934223743178,-0.9067381938096114,-1.548733300529755,1.1850795401346081,2
-0.039261165529235344,-1.3656038498332155,0.2962707277325783,-0.9853164091099824,-0.5561657263774138,-0.41666129284097353,-0.12822515453081312,-0.29559550264000717,-0.47106569227237294,-0.6508039793229364,-0.7124106854383347,-0.2220149964350175,-0.2856695844009943,-0.1855418131312584,0.1202569211260019,0.9441479830046784,-0.11392299163522357,0.057696617251487815,0.08744933157541077,-1.0377268809740803,0.0068983244059523845,-0.019935669243334894,-0.2555231461853208,-0.6550924352692936,-0.19725861537051453,0.41751773720604546,-0.02837560706127865,0.11709086353696756,-0.5826109098417113,-0.32001031032522154,-0.5190104777560014,0.08649071242400336,-0.8556477600373975,-0.9586235351502859,-1.2478914371310676,-0.2891064165796535,-0.5931023239925373,-0.08332842445571607,0.46679729648517854,0.7276230966729129,2
0.0951243976140939,0.039383636365199086,0.3933139984140751,1.2413853530403691,0.8488460946336173,0.5496692736114772,-0.3349240760350377,-0.7603899787658771,-0.014671645957472617,-0.03001160662297312,-0.8373528965404826,-0.5244881252262283,-0.44427186564237414,-1.0537385565754425,-0.07823197566889228,-1.3119347344636385,-0.633893816474032,-1.3958242538353918,-0.5864167538433067,0.10157924889156107,-0.6705034723372332,-0.10769460899948428,-0.10571742887590442,-0.7852645579053624,-1.2638274510690897,-1.3587938069143182,-0.7214574777206505,-0.7265549105040169,-0.6419861310279573,-0.9057892720623059,-0.29271627086083374,-1.3307815882665885,0.13090814752352417,0.23627012332521566,0.07131665235072668,0.26268232753046716,0.0813698349535439,-0.2143954620833868,-1.0440728856685184,-0.876548638408371,1
0.025643417897764788,0.5744847223958646,0.5228349032695916,1.3872945213369454,0.8891303084160136,0.13507494661461786,-0.21468088141178657,-0.15082724098585235,-0.11445428946251064,-0.5277091721215244,-0.9460583503561526,-0.47316867132397555,-0.46645546317829634,-1.1991871632526319,0.03520067864426886,-1.3179062692156056,-0.7610458641357413,-1.747126191768141,-0.6506954125267612,-0.30672413932099746,-0.6757337398779755,0.37950800813207214,0.4902979788562052,-1.2169893470752102,-1.1896651085356904,-1.1461711501141552,-0.08115242718637738,-0.8255966948798429,-1.0128981978091263,-1.010977426052008,-0.3158567162369713,-1.1031055863578798,-0.6961833128408615,0.13019601536758735,0.005155769223832169,0.2887775614251257,-0.10962277224929767,-0.7667007387434022,-1.5809948054632856,-1.6496192350428531,1
0.62988829633747,0.851450638631443,-1.0579262570660202,0.2302454432716051,1.0893088922756295,-0.7275063837459906,-0.25948237498569443,-0.6991506353191581,-0.26779831110640057,-0.35545316318700654,-0.4047054359653662,-0.5942512355571433,-0.011725159898341766,-0.6476906585284455,-0.938742629512894,-1.0124792051002758,-0.470951414375984,-1.2503946375145742,-0.8550797057221202,0.027397763908437303,-0.4866508419039046,-0.3143264739503233,-0.6875633885636719,-1.3802831685563195,-0.7644405874378418,-2.245510858663147,-0.37227410897596497,-0.8712965759507836,-0.4221156025907251,-0.5932095509535913,0.8496759649538859,0.21222980427327434,0.3602221728917764,-1.1170727826677176,-0.08354715107801326,-0.8920901992172702,-0.5610982178849147,-0.07917419434602313,-0.05790754845249712,0.5779383912107006,1
0.6566126477955916,-0.3273784839709034,0.004430800779539392,0.6206836712707774,2.4321839867077784,-0.05792609574379825,-0.3353913172169513,0.012507649761922401,0.031370525390568726,-0.10959020406470137,-0.24514084356259178,-0.42479529972227237,-0.5353203383356809,-0.963563358580126,-0.863178409729387,-1.5074166342984605,-0.915762941199351,-0.47740837956696874,-0.9391777624949954,0.1710984154027962,-0.7705584348096189,-0.33481346872440065,-0.42940783251555803,-0.48428997891523673,-1.1567560754023456,-1.12332596946607,-0.9371800743867342,-1.0242256852234404,-0.4384732028304754,-1.2769076856037154,-0.44332018724643174,-0.6713443698724554,0.32551433931832824,-0.8922037133437472,0.4909824285933589,-0.7721363823560027,-0.33059000177461534,0.23799054797359478,0.20012387143164997,1.3777088803699749,1
0.40453579020982333,0.1169978995726536,0.2527717450638767,0.7328006826927572,1.748279747178933,-0.6062164271680841,0.23924443981813856,-0.41291293175428373,-0.4159083425407226,-0.28632837069189404,0.018809688580239334,-0.520453959069616,-0.039712970139649875,-1.2613043389801588,-1.2790854094056796,-0.647344154370979,-0.7098261447880845,-1.4290162658418317,-0.7315141861058114,0.5685646167388715,-1.2078432620645083,-0.24089804009692828,-0.15510379559240442,-1.432665936101708,-0.7681573127839784,-1.455237094211268,-0.4660096535273871,-0.6251421692134503,-0.06647793625707919,-0.550902246018688,0.5422601369442818,-0.4397277162400522,0.41055597798120647,-1.1118402407526318,1.031265595302172,-0.7523864744107389,-0.33009202082868283,0.6094354591041699,-0.5431037280311813,0.10357251476347208,1
